@relation X06_lung-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X.26 numeric
@attribute X.559 numeric
@attribute X.678 numeric
@attribute X.683 numeric
@attribute X.741 numeric
@attribute X.894 numeric
@attribute X.971 numeric
@attribute X.1109 numeric
@attribute X.1176 numeric
@attribute X.1278 numeric
@attribute X.1310 numeric
@attribute X.1328 numeric
@attribute X.1429 numeric
@attribute X.1716 numeric
@attribute X.1908 numeric
@attribute X.2070 numeric
@attribute X.2115 numeric
@attribute X.2184 numeric
@attribute X.2279 numeric
@attribute X.2315 numeric
@attribute X.2368 numeric
@attribute X.2451 numeric
@attribute X.2596 numeric
@attribute X.2799 numeric
@attribute X.3055 numeric
@attribute X.3166 numeric
@attribute X.3338 numeric
@attribute X.3449 numeric
@attribute X.3552 numeric
@attribute X.3593 numeric
@attribute X.4052 numeric
@attribute X.4060 numeric
@attribute X.4145 numeric
@attribute X.4195 numeric
@attribute X.4320 numeric
@attribute X.4629 numeric
@attribute X.4648 numeric
@attribute X.4702 numeric
@attribute X.5125 numeric
@attribute X.5139 numeric
@attribute X.5263 numeric
@attribute X.5271 numeric
@attribute X.5291 numeric
@attribute X.5383 numeric
@attribute X.5684 numeric
@attribute X.5768 numeric
@attribute X.5930 numeric
@attribute X.6034 numeric
@attribute X.6201 numeric
@attribute X.6440 numeric
@attribute X.6740 numeric
@attribute X.6946 numeric
@attribute X.7071 numeric
@attribute X.7260 numeric
@attribute X.7557 numeric
@attribute X.7881 numeric
@attribute X.8235 numeric
@attribute X.8518 numeric
@attribute X.8664 numeric
@attribute X.8795 numeric
@attribute X.8863 numeric
@attribute X.8972 numeric
@attribute X.9017 numeric
@attribute X.9134 numeric
@attribute X.9270 numeric
@attribute X.9294 numeric
@attribute X.9439 numeric
@attribute X.9580 numeric
@attribute X.9862 numeric
@attribute X.10011 numeric
@attribute X.10183 numeric
@attribute X.10199 numeric
@attribute X.10360 numeric
@attribute X.10376 numeric
@attribute X.10378 numeric
@attribute X.10466 numeric
@attribute X.10573 numeric
@attribute X.10720 numeric
@attribute X.10723 numeric
@attribute X.10768 numeric
@attribute X.10836 numeric
@attribute X.10847 numeric
@attribute X.10957 numeric
@attribute X.10967 numeric
@attribute X.11103 numeric
@attribute X.11160 numeric
@attribute X.11426 numeric
@attribute X.11429 numeric
@attribute X.11528 numeric
@attribute X.11593 numeric
@attribute X.11596 numeric
@attribute X.11612 numeric
@attribute X.11700 numeric
@attribute X.12133 numeric
@attribute X.12194 numeric
@attribute X.12238 numeric
@attribute X.12467 numeric
@attribute X.12479 numeric
@attribute X.12566 numeric
@attribute X.12579 numeric
@attribute class {'AD ','COID ','NL ','SMCL ','SQ '}

@data
324.23,766.42,73.47,120.05,201.17,71.87,4.19,-353.18,14.5,310.05,116.83,1.81,351.03,147.51,133.76,139.42,120.85,216.71,202.81,167.78,99.93,-63.72,36.76,10.54,212.62,20.86,151.56,159.66,-6.11,17.68,-122.56,57.49,139.42,172.65,59.09,-40.88,4.19,75.07,86.29,59.88,-36.93,67.08,-21.14,24.03,23.24,29.6,-39.3,55.89,20.06,35.97,59.88,20.06,39.15,-5.32,22.45,13.71,4.98,34.37,20.06,26.42,24.83,32.78,16.09,-42.45,-13.23,17.68,6.57,18.47,29.6,12.12,1.81,17.68,1.02,4.19,19.27,2.61,18.47,-2.15,2.61,6.57,2.61,-3.73,-9.27,3.4,-42.45,0.23,23.24,-16.39,-1.36,9.74,-7.69,-0.56,-29.04,-9.27,1.81,-1.36,-11.65,-1.36,-10.86,27.21,'AD '
1574.67,938.61,10.79,44.36,283.13,71.45,-23.52,-144.8,71.45,433.52,306.9,-15.36,412.63,151.54,166.49,256.92,97.79,23.06,214.06,118.42,224.95,-97.66,-1.48,0.16,296.7,57.48,122.55,212.38,62.41,-18.63,-119.61,26.33,183.14,91.2,88.73,-45.54,-24.34,82.96,95.32,97.79,8.33,83.79,-38.21,18.15,44.36,36.16,-32.5,-3.11,2.61,-33.31,76.38,11.6,45.18,-8.83,-19.44,1.79,-20.26,2.61,28.79,14.06,50.92,10.79,8.33,-38.21,-29.24,-13.73,-10.46,-2.29,-5.56,7.51,-19.44,-13.73,-21.08,14.06,15.69,-12.91,-23.52,-15.36,-17.81,-5.56,-17.81,-17.81,-16.18,-14.54,-39.84,-19.44,-12.91,-31.68,-24.34,-20.26,-17.81,-22.71,-39.02,-31.68,-14.54,-10.46,-25.97,-17.81,-31.68,15.69,'AD '
1307.02,677.7,44.48,83.2,55.745,-11.1,13.12,-152.355,42.96,218.81,492.835,17.065,315.105,50.685,157.245,50.47,1102.6,56.3,140.93,151.945,17.55,16.895,38.53,83.05,289.505,61.255,181.055,56.5,31.645,11.025,-97.77,67.35,69.285,125.745,100.3,-1.25,18.28,79.485,94.17,62.495,45.75,81.875,13.97,25.99,40.065,57.145,34.585,41.375,39.28,-26.735,185.965,18.79,64.055,7.05,19.815,15.12,38.915,14.2,42.29,39.545,23.78,32.605,36.4,3.76,20.56,27.245,23.82,28.43,24.855,28.925,22.95,33.1,19.44,36.21,40.85,24.065,13.415,16.73,27.31,36.065,16.265,12.24,50.12,24.855,-11.235,23.445,30.78,-1.12,10.01,27.67,13.92,13.13,-1.425,1.375,22.565,21.485,1.415,17.04,3.385,34.795,'AD '
872.02,1113.16,14.745,35.78,650.17,-36.29,-15.44,-46.405,185.64,349.84,297.365,-16.01,292.605,226.72,110.505,23.325,69.04,35.175,293.3,57.39,110.3,-49.46,-12.105,69.89,230.465,15,111.925,90.46,114.845,-24.295,-75.865,12.805,71.925,67.33,17.87,-11.13,-17.19,97.08,92.525,34.005,11.38,99.35,-23.005,125.845,10.485,27.995,-29.62,6.535,-0.62,-32.72,35.145,26.78,29.325,3.245,8.21,1.83,-11.135,-6.94,10.245,5.085,10.075,34.8,-0.08,-38.12,-20.76,-6.58,-13.09,1.795,-5.075,-8.365,-6.945,-5.57,-15.195,-4.995,0.61,-5.895,-18.97,-18.325,-10.475,-3.37,-11.455,-11.82,-21.095,-15.235,-37.92,-8.49,2.69,-32.435,-16.7,-12.96,-19.14,-14.825,-37.28,-19.955,-16.01,-13.645,-18.85,-10.12,-29.295,1.265,'AD '
1826.23,939.975,29.005,76.27,215.235,-14.555,-8.4,-33.035,135.935,237.025,349.59,-17.935,339.05,61.21,198.29,201.785,93.825,41.08,88.925,102.105,135.115,-31.025,10.765,80.745,236.635,46.455,109.395,113.465,23.605,2.62,-68.985,18.585,154.55,81.615,77.425,-7.565,-1.62,54.04,75.82,65.9,45,118.115,-12.285,16.295,21.69,36.54,22.77,16.695,44.045,-5.855,96.13,19.725,36.09,4.36,7.64,-6.355,-2.17,8.52,19.49,12.31,15.155,12.58,10.845,-39.14,-14.25,-1.085,10.64,1.74,2.9,8.875,-3.38,0.15,-6.31,-8.65,37.025,-3.13,0.68,-6.635,-0.635,11.3,-5.22,-7.265,-18.16,-12.155,-47.54,-0.455,8.12,-21.94,-4.97,-3.28,-7.62,-6.355,-29.125,-14.655,-0.96,-9.41,-25,-9.08,-19.57,13.365,'AD '
2166.52,1151.7,29.395,55.33,343.06,35.905,-5.18,-198.12,52.51,399.53,303.135,-14.11,417.115,169.215,233.87,94.395,107.155,58.085,259.465,196.275,149.73,-42.495,-15.905,24.73,296.475,60.53,188.105,124.085,105.815,-24.5,-215.825,38.115,181.945,120.385,38.22,-11.855,-2.28,58.495,36.095,73.67,-19.215,30.7,-26.04,19.17,-1.625,80.04,-27.67,20.7,25.285,8.365,64.88,12.395,28.44,-20.08,-5.375,5.755,19.145,14.24,14.49,24.875,29.78,55.275,22.655,-50.905,6.55,11.41,15.295,15.48,9.05,12.36,4.195,14.24,-5.86,14.99,18.95,2.07,-5.145,-4.16,3.59,10.05,-4.235,1.745,1.895,-0.06,-48.53,2.03,16.33,-21.035,-3.355,1.71,-10.75,-2.605,-59.88,-20.225,0.745,-7.58,-11.44,-1.135,-20.225,21.545,'AD '
211.43,1146.88,17.4467,36.0167,89.74,99.1667,-4.84667,-84.19,43.4533,320.907,155.64,-16.8,379.6,64.9767,163.883,96.1267,55.1967,27.9767,201.3,123.983,203.483,-78.9467,-2.23667,16.2933,177.14,41.39,186.62,129.187,53.6767,-41.6333,-114.957,8.72333,73.7067,90.0067,34.19,-10.6733,-1.35,73.22,59.05,55.0933,44.54,48.5667,-22.54,-17.2367,26.8067,63.4367,-25.0533,13.5267,17.5167,-38.86,65.6667,0.62,40.32,-19.11,-0.713334,16.6767,-0.89,1.71667,8.26,13.24,27.1833,10.51,5.64333,-46.29,-19.7367,1.38,14.5833,-0.28,11.8667,3.78667,-6.41,0.88,-16.0767,5.93333,11.3933,-5.90667,-5.53667,-6.91333,-9.61,13.35,-6.78667,-11.1933,-12.3833,-9.93667,-44.6767,-11.8033,-4.13,-28.3567,-12.5633,-7.95333,-17.69,-17.4333,-26.29,-28.42,-9.46,-5.84333,-26.2267,-14.33,-26.79,11.8,'AD '
3118.27,811.845,51.635,81.91,347.265,-53.085,13.98,-288.385,237.07,447.25,375.345,-4.18,393.155,87.12,186.66,74.25,98.79,70.025,99.225,164.305,259.62,-50.685,-4.825,52.91,315.155,174.765,149.86,173.875,26.26,3.115,-121.19,65.075,111.265,148.94,51.875,-17.52,2.765,129.195,74.375,95.875,-18.81,51.02,-5.965,38.59,-2.305,51.96,34.775,54.745,57.425,-8.325,95.155,14.675,46.365,31.63,44.465,16.855,12.82,28.045,34.91,41.26,43.61,46.9,48.43,-43.995,1.38,25.17,20.585,30.805,17.105,39.66,6.17,37.44,19.17,19.705,33.19,9.9,10.18,12.285,27.86,26.885,19.585,20.42,11.8,13.7,-23.805,0.405001,30.155,-6.31,3.045,11.73,5.06,10.78,-41.235,5.62,12.57,10.32,-3.67,16.525,-11.47,21.63,'AD '
1876.02,731.66,57.99,62.62,239.72,-57.65,74.66,-301.39,67.25,345.63,270.37,-6.79,308.45,81.14,275.01,116.35,125.62,50.58,209.09,140.45,105.23,-31.77,43.18,46.88,230.44,206.31,245.29,176.62,82.07,-6.79,-102.01,86.7,58.92,132.11,85.77,20.96,5.23,103.38,67.25,115.42,58.92,81.14,8.01,38.55,81.14,70.03,29.29,104.3,84.85,-7.72,92.26,53.36,99.67,39.47,24.66,35.77,45.95,67.25,57.06,75.59,48.73,59.84,47.81,-36.39,4.31,46.88,48.73,37.62,60.77,72.81,42.25,37.62,23.74,29.29,45.03,36.7,14.48,28.37,34.85,36.7,43.18,8.01,15.41,48.73,-14.19,20.04,50.58,8.01,12.63,33.92,24.66,24.66,-42.86,35.77,32.99,8.93,-0.32,26.52,10.78,41.32,'AD '
2158.24,729.31,42.91,93.34,115.91,27.63,-1.09,-297.18,204.77,309.88,365.1,-13.64,326.42,169.34,153.01,122.24,77.11,98.75,517.37,86.12,201.13,51,66.3,-111.1,207.5,46.5,278.71,187.5,118.62,-1.09,-75.38,20.45,50.1,171.15,48.3,-29.76,7.88,63.6,51,59.1,-1.99,63.6,-14.53,15.06,12.37,47.4,29.43,52.8,17.75,-19.91,46.5,29.43,42.91,62.7,28.53,7.88,37.51,13.26,24.04,20.45,28.53,46.5,21.34,-27.97,-1.09,16.85,7.88,16.85,8.78,5.19,9.68,24.04,7.88,23.14,25.83,11.47,17.75,3.4,6.98,9.68,4.29,3.4,11.47,15.06,-27.08,-10.05,19.55,-21.7,8.78,8.78,5.19,7.88,-14.53,-15.43,13.26,24.04,3.4,5.19,-9.16,36.61,'AD '
385.18,950.31,43.545,161.33,169.425,89.07,11.41,-64.86,49.49,333.96,181.725,-1.705,336.745,44.59,158.81,188.63,104.285,34.655,156.42,117.495,25.765,-71.96,23.08,5.085,247.025,143.96,269.465,103.905,57.625,-26.35,-130.455,49.55,91.53,117.745,28.53,6.42,23.75,73.465,63.035,73.37,53.67,55.12,-14.435,18.215,26.73,59.695,-22.12,45.175,15.365,-12.855,107.245,-3.21,29.755,3.95,8.415,76.49,9.19,16.66,39.815,30.88,35.285,27.475,21.92,-40.17,5.775,21.09,48.75,20.82,22.25,7.32,6.16,20.795,8.03,7.32,14.02,11.445,6.19,3.57,15.92,20.04,6.21,6.555,16.365,12.6,-29.34,10.3,9.545,-17.75,0.995,6.61,4.695,10.335,-27.19,-12.21,10.29,10.015,-14.75,2.82,-11.775,21.49,'AD '
