@relation X03_MLL-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X.126 numeric
@attribute X.269 numeric
@attribute X.478 numeric
@attribute X.572 numeric
@attribute X.661 numeric
@attribute X.779 numeric
@attribute X.970 numeric
@attribute X.1221 numeric
@attribute X.1416 numeric
@attribute X.1532 numeric
@attribute X.1568 numeric
@attribute X.1684 numeric
@attribute X.2028 numeric
@attribute X.2395 numeric
@attribute X.2404 numeric
@attribute X.2415 numeric
@attribute X.2447 numeric
@attribute X.2589 numeric
@attribute X.2590 numeric
@attribute X.2638 numeric
@attribute X.2721 numeric
@attribute X.2800 numeric
@attribute X.2832 numeric
@attribute X.2854 numeric
@attribute X.2881 numeric
@attribute X.3065 numeric
@attribute X.3228 numeric
@attribute X.3232 numeric
@attribute X.3264 numeric
@attribute X.3335 numeric
@attribute X.3446 numeric
@attribute X.3480 numeric
@attribute X.3579 numeric
@attribute X.3599 numeric
@attribute X.3652 numeric
@attribute X.3885 numeric
@attribute X.4041 numeric
@attribute X.4075 numeric
@attribute X.4265 numeric
@attribute X.4475 numeric
@attribute X.4671 numeric
@attribute X.4685 numeric
@attribute X.4782 numeric
@attribute X.4816 numeric
@attribute X.4841 numeric
@attribute X.5418 numeric
@attribute X.5520 numeric
@attribute X.5687 numeric
@attribute X.6243 numeric
@attribute X.6429 numeric
@attribute X.6538 numeric
@attribute X.6584 numeric
@attribute X.6608 numeric
@attribute X.6701 numeric
@attribute X.6793 numeric
@attribute X.7055 numeric
@attribute X.7152 numeric
@attribute X.7161 numeric
@attribute X.7346 numeric
@attribute X.7615 numeric
@attribute X.7970 numeric
@attribute X.8036 numeric
@attribute X.8101 numeric
@attribute X.8174 numeric
@attribute X.8422 numeric
@attribute X.8437 numeric
@attribute X.8528 numeric
@attribute X.8572 numeric
@attribute X.8864 numeric
@attribute X.8897 numeric
@attribute X.9037 numeric
@attribute X.9057 numeric
@attribute X.9296 numeric
@attribute X.9319 numeric
@attribute X.9589 numeric
@attribute X.9924 numeric
@attribute X.9926 numeric
@attribute X.10013 numeric
@attribute X.10134 numeric
@attribute X.10164 numeric
@attribute X.10229 numeric
@attribute X.10250 numeric
@attribute X.10468 numeric
@attribute X.10723 numeric
@attribute X.10774 numeric
@attribute X.10824 numeric
@attribute X.10866 numeric
@attribute X.10986 numeric
@attribute X.11190 numeric
@attribute X.11426 numeric
@attribute X.11481 numeric
@attribute X.11525 numeric
@attribute X.11626 numeric
@attribute X.11651 numeric
@attribute X.11820 numeric
@attribute X.11824 numeric
@attribute X.12007 numeric
@attribute X.12042 numeric
@attribute X.12241 numeric
@attribute X.12284 numeric
@attribute class {ALL,AML,MLL}

@data
-80,34,-567,125,340,96,507,1490,-67,-349,303,1346,122,2711,-797,-275,9456,-27,3275,84,-685,160,-38,211,883,156,318,179,11,10929,214,-1068,172,-111,35,-68,49,719,2693,-34,837,567,98,2033,456,-634,-138,2637,1866,864,1697,-145,8465,-9,715,1666,2925,1666,31052,4962,4542,2198,747,5531,3656,13629,2946,16887,2291,20687,306,4653,1120,1246,-99,378,2615,318,2863,255,-162,98,841,3051,-366,3476,32,135,-196,58,2611,808,17924,1619,977,412,618,84,982,-94,ALL
-7,-37,527,62,136,63,259,881,343,-28,1172,530,34,3018,-597,-315,9170,-780,2413,-412,-728,124,-177,181,1037,-9,-150,18,-126,10397,3,-467,344,-157,212,523,86,927,4904,-80,803,-58,355,382,531,-701,-98,3573,2819,594,1137,95,15280,109,2105,2403,3231,2962,28973,3572,4023,2659,502,7354,3107,8465,1392,13818,1758,14587,192,7347,1376,1812,4,318,2568,723,1311,283,-82,326,349,1746,-189,2058,24,134,-162,177,715,1901,12588,1682,1027,-131,857,-3,1019,67,ALL
-72,-58,-284,-13,111,101,20,448,179,53,1120,558,62,1585,-264,-323,12030,-302,3066,-23,-445,142,-71,-678,1389,46,-222,5,-15,15617,79,-727,123,-54,19,211,188,296,1589,-26,542,924,28,1371,300,-544,-141,2914,1343,620,1149,-14,6441,2889,1296,812,2232,1324,29709,6224,1740,1967,197,2979,2515,9863,1808,18249,508,10902,460,2314,1156,1418,-33,216,1744,202,1302,138,-102,40,198,2781,-121,1861,14,101,-67,133,504,523,11913,482,1387,-76,577,-7,463,32,ALL
48,-55,-267,3,273,99,205,916,325,102,1167,371,-52,2965,-447,-355,17608,-807,1976,-143,-1020,140,-134,-629,1191,151,-221,75,-291,12663,35,-1089,278,-133,20,528,353,429,1499,-14,884,195,32,988,377,-685,-224,2745,2027,422,1539,-171,5167,1014,1225,1412,2530,967,14788,3962,1700,2162,81,2851,2147,7753,812,15626,3690,10297,307,8988,583,1293,-124,236,1383,94,2304,129,-263,189,413,3675,-310,2638,10,128,-147,104,192,241,11639,1781,2559,-119,734,57,852,-28,ALL
-89,-172,-314,91,68,221,174,921,319,-160,1596,505,41,3047,-406,-319,9610,-440,977,-201,-602,385,150,139,1576,140,-337,-80,-116,14963,426,-1174,158,-184,23,544,185,60,4710,-43,805,-223,77,279,482,-959,-241,3247,2385,660,1441,-6,19186,-554,1681,1551,3180,1919,34706,5192,4321,2644,214,5695,3384,5262,2301,13655,2918,21927,302,2917,2602,1606,4,530,2351,436,1031,428,-18,209,449,2638,-353,3486,-30,212,-117,209,814,1998,10584,2124,766,83,700,208,1154,19,ALL
-149,-275,162,-47,76,151,179,652,371,-150,53,732,-106,1129,257,-147,11620,-191,1665,-546,-737,93,75,889,466,-305,-372,-148,-1532,14865,99,-437,80,-172,-197,-19,-294,-233,2858,-123,581,-414,507,918,275,-655,-441,3619,2058,515,473,-634,13827,-463,846,1179,2204,1158,30183,4768,3754,2240,76,4537,2573,5237,1430,18768,3536,15516,258,3455,715,1100,-48,376,1510,-80,927,-52,-424,-164,143,1341,-473,5811,-41,44,-192,52,1516,1832,14883,1323,1271,-232,682,-174,831,-254,ALL
-21,-136,-308,-49,87,154,167,532,148,-105,94,974,-26,1380,-271,-249,10694,-261,731,-44,-218,-132,-33,550,1122,81,-246,-42,-158,13897,161,-307,64,-177,3,387,-101,580,2765,-53,1029,287,63,683,269,-320,-176,2854,1886,1625,1178,-43,6211,1444,1457,3024,2955,4202,32395,7239,3849,2806,-217,7167,3640,12710,2797,17406,1591,22656,436,3232,1277,1708,32,226,1867,125,2563,117,-118,63,202,717,-166,12611,-82,112,-55,305,2964,1600,16564,448,179,-60,395,-27,528,-65,ALL
-28,-252,185,-57,296,59,305,697,-9,-213,355,543,-77,1406,-659,-430,8619,-283,1502,-320,-844,-119,-354,-8,620,76,-279,-107,-108,12782,125,-1222,87,-114,-22,-57,-55,-560,1286,-3,560,-81,48,819,488,-1152,-374,5275,2440,369,740,-14,6185,2601,1588,880,2205,643,36223,5506,1963,1447,270,4515,2532,8289,1231,15440,2754,20025,195,6633,597,674,36,127,2716,-35,902,329,-336,-5,1095,1819,-433,3315,38,83,-17,-60,356,3221,13352,1155,3297,341,838,82,1155,-44,ALL
-59,-132,-159,116,182,91,246,850,139,-109,1011,642,62,655,-728,-238,10123,279,630,-231,-277,139,55,-138,1035,71,-168,-22,-63,12718,136,-528,153,-53,18,361,89,769,1163,-48,295,-68,63,679,301,-305,-75,2364,2223,217,1228,59,7219,3487,1040,875,2518,454,27457,4973,1746,2269,195,3192,2525,8164,1445,17312,115,20203,111,2152,441,1069,18,190,1317,231,616,148,-149,160,445,520,-48,826,10,74,-50,-5,1514,3062,17664,419,222,34,401,46,618,-6,ALL
-7,-228,-131,76,123,143,239,711,252,-99,1163,643,95,1004,-430,-165,11161,16,3247,-469,-302,186,326,-46,609,75,-235,59,-21,13912,120,-500,276,-93,36,698,277,1118,2024,-11,1540,306,1167,1055,367,-793,-126,4790,1878,1476,1188,-20,12534,281,1763,2212,2636,2828,24925,7225,3025,3143,486,4864,2985,11937,2173,17334,2446,14020,636,3235,804,1642,1,192,1666,307,2050,179,-113,44,250,3937,-191,1371,-4,39,55,59,607,1018,12726,1408,915,-43,418,92,754,31,ALL
-227,282,383,183,225,134,302,945,130,-298,1715,917,31,2857,-429,-432,11834,-39,1112,-439,-925,241,308,402,1928,28,-239,-191,-189,15263,66,-1269,259,-83,176,351,214,406,2431,-73,974,-27,63,1691,545,-878,-271,2329,2246,767,891,-43,9074,-449,985,1130,2563,1238,23081,5507,2814,1704,386,2611,3099,7084,821,13192,4970,12533,103,3621,260,585,1,324,2383,259,1290,353,-117,56,678,3205,-310,2551,41,-95,10,-10,679,765,9726,3257,2494,-46,805,263,1253,6,ALL
-2,-90,-271,-8,69,106,259,838,293,-104,1552,524,79,1712,-339,-217,11336,-178,1245,24,-581,192,18,-981,630,77,-330,9,-82,13989,47,-1036,161,-55,58,213,53,410,1414,-56,1070,-28,200,511,334,-509,-67,2111,3035,858,815,-21,5625,950,956,726,1625,566,36708,6761,1421,1218,317,3194,2041,6318,774,8255,1342,20336,246,13073,428,727,-20,271,1735,287,437,297,-43,90,454,3171,-212,1355,35,96,57,59,210,452,17483,1182,2207,12,536,165,840,26,ALL
7,-103,-3,64,197,70,357,1125,437,-164,1029,399,56,2488,361,-165,14221,49,2025,-240,-539,250,200,541,775,119,-124,-38,-61,15360,147,-532,848,-135,126,222,590,-30,3462,-53,686,-182,146,1084,448,-627,-141,2180,2570,306,1099,74,7885,1397,1370,2253,2146,1475,25598,6529,3795,1847,349,4893,2423,5000,1218,14933,4562,15717,150,4614,987,1018,-150,386,1535,188,2391,290,-77,157,189,3318,-93,7339,-26,86,-87,216,185,1283,12903,2358,1312,11,507,121,885,-12,ALL
-30,-223,242,27,88,192,356,1051,244,-309,1188,450,21,2738,-762,-345,14508,-41,1784,-232,-458,227,1,-129,992,-28,-156,-121,-52,13388,115,-888,136,7,68,975,229,185,2214,27,682,-147,19,608,151,-816,-93,1762,2757,472,1479,-43,5677,-483,1504,1097,2765,1081,15429,3312,1982,1248,552,3611,2684,6409,1219,15732,1818,9049,73,1836,422,848,-45,204,1529,187,1594,200,-187,236,497,2820,-226,1259,66,142,-157,35,734,869,7199,2076,1497,96,753,196,865,81,ALL
19,-103,-77,-64,116,93,191,526,49,-121,512,349,-9,796,-355,-186,14223,197,922,-97,-387,160,80,-340,231,37,-234,0,61,15647,103,-382,84,-45,-20,557,98,-33,1049,-37,372,190,31,323,232,-266,-20,4959,747,69,865,73,1981,3548,1259,514,869,406,28209,5552,306,366,390,1241,2336,2588,716,7126,664,12110,267,980,231,860,68,170,1013,166,328,118,-108,111,553,1260,-116,639,-30,-29,0,434,367,1260,17923,301,1463,24,374,43,549,27,ALL
6,-36,239,-20,145,137,116,223,146,-106,988,877,46,1246,-387,-132,10221,-17,2622,-206,-266,19,180,143,684,74,-247,-53,-85,14230,114,-624,461,-1,11,267,209,433,1668,-25,1122,89,38,1870,71,-196,-36,2365,1678,586,1069,60,3106,1200,1116,955,1914,1061,28796,3052,2627,1847,446,3253,2955,4555,1828,15803,1967,21797,183,2658,489,835,35,265,1973,194,1394,202,-107,63,392,2512,-106,1435,49,-15,-20,24,594,1649,16836,1278,585,31,444,179,534,18,MLL
57,50,-195,-46,21,110,32,463,103,-212,584,404,20,1540,-174,-297,12657,2,947,-147,-203,129,65,456,530,41,-42,16,-117,17501,118,-672,194,-34,113,66,38,290,1178,-20,114,-108,-35,742,128,-398,-62,1118,4291,186,1119,102,1190,3307,945,546,1768,97,31155,2194,1241,845,285,2141,1609,4996,1033,17121,687,23617,162,5152,380,337,56,83,1501,77,353,143,-102,139,302,1110,-104,1217,194,217,46,207,235,618,8068,1472,2512,59,345,217,654,41,MLL
258,-180,-8,30,117,207,499,521,141,-113,1101,611,-25,2660,-550,-350,12381,60,1909,-454,-514,181,117,266,944,72,-215,50,-145,14802,-25,-634,391,-84,-30,445,157,728,1256,11,1622,176,71,1686,372,-630,-157,4735,2139,773,1064,50,3526,-538,808,1342,2992,1488,40248,4023,3365,2191,431,3376,2890,5478,1592,16444,2873,20180,602,2199,1201,1412,53,257,1949,135,1139,207,-150,170,670,3303,-232,3046,-38,97,-123,-42,715,572,16708,2492,1321,29,510,81,1003,18,MLL
-70,-233,-201,-55,140,284,396,788,174,-155,649,503,67,1533,-331,-353,14925,189,1282,-367,-519,196,157,-15,1331,-16,-241,-92,-187,15996,-56,-945,212,-148,45,568,117,167,1266,-74,327,-225,38,3516,120,-682,-174,1831,3573,322,580,-124,7349,2059,925,934,2871,1097,27371,2675,2757,1459,-177,2033,2128,7974,615,9050,2463,7953,134,2009,791,567,88,248,1345,-113,1690,98,-282,135,201,1704,-129,1986,19,40,-29,60,54,202,8523,1933,867,-13,616,13,849,-37,MLL
-66,-40,174,-76,166,224,168,580,396,-88,1383,315,56,1121,-486,-406,9767,-202,215,-275,-380,189,-212,-265,497,172,-315,15,-176,11101,20,-594,40,-107,13,194,138,175,912,-9,2291,211,65,1080,386,-397,-164,4775,766,506,1110,-61,4703,1740,2076,734,1710,829,38730,3856,3787,301,285,4907,4022,7170,355,14924,1092,18687,106,2091,2092,895,-62,201,1730,-21,3857,251,-236,110,99,555,-254,4347,-3,79,-59,461,311,540,18438,57,236,-5,342,-77,587,4,MLL
14,-298,-172,-128,262,142,209,402,96,-98,571,456,37,436,-310,-307,14996,-434,1177,-226,-483,19,59,21,1061,33,-276,-84,-146,15051,69,-475,293,-100,-58,243,95,233,883,-42,717,196,16,1553,150,-564,-119,1596,1932,585,456,-98,1591,-429,648,1170,1114,703,19911,3141,1560,956,220,2823,2098,6118,1277,10087,1422,21315,218,1456,394,808,-75,154,1292,135,2172,148,-179,75,-231,1640,43,1309,-36,42,-73,1,525,1587,9111,866,419,-146,479,87,532,-27,MLL
130,108,-125,25,128,272,101,627,5,15,2473,746,-52,1151,-98,-488,18913,-246,1356,-407,-494,96,-78,325,1760,-178,-371,-13,-152,13702,116,-627,383,-158,94,441,151,863,1197,-41,629,-189,36,2299,560,-786,-217,1651,3343,407,595,27,3370,-326,1043,1257,2268,973,18848,2414,2459,1688,190,2415,2671,6802,1045,15526,2793,11237,134,3109,1193,798,-77,71,1479,78,1033,161,-352,398,296,1882,-389,2701,-1,110,2,-150,481,772,7497,1159,924,-263,831,48,995,35,MLL
235,-180,-29,1,174,99,-10,601,35,-76,1124,398,53,1539,-678,-160,11483,-114,384,-339,-455,240,141,241,1134,146,-360,-32,-111,14398,30,-597,112,-113,127,92,260,149,910,-14,471,74,34,979,346,-453,-69,1715,2527,291,784,-3,3719,1203,1268,653,1317,543,28420,3802,1537,1537,166,1543,1740,6427,1099,10159,1539,21965,322,1023,148,602,-14,240,1077,326,624,262,-165,185,469,731,-218,843,-17,16,167,-32,119,763,11759,567,782,72,506,98,931,7,MLL
-107,-143,153,-45,104,263,-126,82,192,-60,694,132,62,1017,-227,-129,16167,132,466,-133,-561,47,19,-29,707,12,-243,-16,-11,18709,-128,-373,334,-5,48,-175,219,327,1102,-9,970,-25,67,965,104,-168,-74,462,1836,92,501,8,3026,2079,590,338,779,650,44457,1647,493,1248,-47,624,1253,2556,260,4819,282,30877,179,926,134,270,143,265,786,199,506,164,-279,5,364,1354,-70,434,10,29,200,121,57,358,5028,858,109,-15,300,0,159,9,MLL
10,-292,-232,102,277,221,422,814,819,-341,2164,513,90,4212,-184,-518,9622,-378,1416,-136,-2001,447,-118,459,1207,174,-411,-103,-135,14381,243,-1547,463,-208,216,788,636,173,3282,-69,859,-111,202,2700,1022,-1073,-221,1458,3839,1139,1910,120,10339,-876,3131,2613,2984,1547,27713,6801,3128,2398,493,5191,3498,15496,3100,14033,2240,22878,1750,1772,1052,3363,-84,170,2795,716,2789,528,-328,235,574,1917,-347,4948,112,192,1289,29,170,905,14538,2374,1038,-8,906,582,1604,34,MLL
67,146,-33,55,138,68,175,535,-134,-74,788,495,55,1188,-667,-97,15722,-181,624,-267,-546,87,-131,-494,253,95,-308,0,-67,16953,208,-672,50,-23,90,262,159,22,541,-11,149,82,48,537,377,-385,-150,2262,549,296,1017,-11,1441,2201,876,302,768,259,26694,2204,486,1304,428,1902,2338,1613,1357,7429,355,14322,205,619,232,620,66,94,1502,189,621,155,-15,99,851,307,-64,841,22,-60,57,50,296,607,9166,261,497,14,230,380,647,2,MLL
-35,767,189,-20,179,267,515,1349,311,-69,1379,485,-3,3765,-705,-459,11414,-646,2346,-540,-1113,317,351,-52,1963,128,-398,-103,-236,14727,165,-1286,449,-113,197,697,370,243,1921,-66,2926,236,-15,1090,536,-1308,-282,6220,4421,395,1457,-264,8378,593,1223,1569,3392,1434,32277,3815,3384,1863,333,4270,3956,6815,1764,12953,3440,20177,513,5090,972,1047,34,273,2525,259,1079,308,-408,206,429,2734,-283,5910,42,161,-57,-167,1146,2338,9328,1681,1404,-49,813,219,1537,33,MLL
288,-271,202,-29,230,142,636,1146,219,-115,2053,674,-131,4043,-527,-485,10524,138,1493,-584,-906,8,371,1858,2243,-80,-162,-81,-209,13679,1,-977,164,-130,26,730,286,520,1493,-39,500,-461,67,1641,386,-954,-366,2822,3558,461,2025,-111,5872,-826,1952,1213,2678,556,19163,3421,3706,1917,629,3420,2419,7119,2074,14590,3784,22580,387,2465,869,964,116,325,2752,-8,3002,221,-230,23,616,2170,-303,1518,-51,43,-56,61,229,2260,13857,1740,1292,-32,890,180,1195,-160,MLL
-21,65,-76,-34,154,207,-131,510,169,-45,1108,250,-3,2112,-546,-290,11788,-389,305,-89,-827,165,-18,177,1714,128,-146,84,-199,14466,55,-552,30,-141,153,-30,-24,-69,1849,-59,670,141,36,962,320,-381,-130,1791,1170,444,1182,-53,7679,3448,1674,1247,2044,1110,38375,5594,2992,2248,-320,2912,2413,9943,1305,11847,309,26953,601,1691,1788,1099,-112,253,1689,546,3464,307,-344,-1,354,241,-225,4692,-19,147,-17,118,260,399,15380,211,175,-72,510,-23,638,-38,MLL
75,-273,223,6,153,349,417,1105,141,-314,3760,239,89,2622,-568,-273,9493,-17,923,-33,-960,164,-15,221,1143,-22,-938,12,-112,12285,8,-1434,205,-124,151,244,332,132,1205,7,755,-270,91,978,579,-862,-263,4403,2391,368,2664,83,5421,1786,1008,752,2849,623,30262,2966,1953,1397,85,2451,4922,3943,701,12036,2856,12405,95,3402,1237,587,-92,133,2052,618,538,377,-340,259,561,1783,-493,1770,-26,324,-6,-38,524,520,16837,2288,2830,147,943,160,1330,20,MLL
199,-327,-278,127,166,133,993,961,379,-211,1931,490,-4,3652,-542,-475,13433,-32,887,-571,-674,298,511,1349,1725,287,-665,58,-99,15404,139,-809,1114,-220,38,570,517,338,1551,-120,1479,-30,-50,1062,500,-795,-273,2720,1918,435,1696,-112,3738,379,918,1633,2937,1201,28296,3776,4342,2098,520,4032,2564,5400,1247,12443,7012,21895,107,2308,854,804,-120,421,2623,289,1168,305,-246,328,349,3825,-30,1886,8,267,-11,-219,947,2476,13464,2931,1724,41,1067,348,1309,-6,MLL
-114,-307,427,22,268,214,1401,1362,577,-27,4532,1253,27,3830,-481,-877,11086,-144,1384,-9,-867,550,235,3562,2482,43,-884,69,-233,14401,128,-1628,221,-256,140,109,193,2570,2450,-22,660,721,40,1341,1101,-1588,-234,2447,6011,248,2352,143,4132,-1029,2604,1719,3239,754,27632,3795,909,2847,864,2319,3530,10259,3658,13519,3663,21415,397,2275,946,1749,95,321,3835,419,1815,337,-333,227,1105,3108,-533,1303,6,218,28,214,371,1694,16406,4211,2645,290,989,189,1625,70,MLL
-62,-196,636,-48,226,103,-181,1191,315,-208,1515,503,3,2983,-401,-482,10178,-509,1270,-639,-949,89,60,-23,1219,-94,-602,-21,-322,13511,14,-1193,248,-136,71,398,106,142,2269,-84,896,-324,-43,1972,4372,-679,-300,3363,2370,913,2510,-66,19229,1001,1921,2178,4304,1762,39042,5232,4304,3222,354,4731,3156,12206,1157,15432,2823,12041,577,4712,1271,1958,27,277,2356,688,3419,143,-418,70,223,2571,-288,4051,15,98,-88,258,401,553,13684,2013,2671,10,808,150,1010,-33,MLL
