@relation X02_SRBCT-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X.16 numeric
@attribute X.39 numeric
@attribute X.50 numeric
@attribute X.67 numeric
@attribute X.70 numeric
@attribute X.86 numeric
@attribute X.108 numeric
@attribute X.118 numeric
@attribute X.121 numeric
@attribute X.167 numeric
@attribute X.171 numeric
@attribute X.183 numeric
@attribute X.224 numeric
@attribute X.253 numeric
@attribute X.300 numeric
@attribute X.324 numeric
@attribute X.384 numeric
@attribute X.412 numeric
@attribute X.419 numeric
@attribute X.461 numeric
@attribute X.495 numeric
@attribute X.526 numeric
@attribute X.530 numeric
@attribute X.547 numeric
@attribute X.550 numeric
@attribute X.570 numeric
@attribute X.587 numeric
@attribute X.592 numeric
@attribute X.616 numeric
@attribute X.636 numeric
@attribute X.671 numeric
@attribute X.689 numeric
@attribute X.719 numeric
@attribute X.796 numeric
@attribute X.851 numeric
@attribute X.885 numeric
@attribute X.888 numeric
@attribute X.944 numeric
@attribute X.956 numeric
@attribute X.976 numeric
@attribute X.979 numeric
@attribute X.992 numeric
@attribute X.1021 numeric
@attribute X.1025 numeric
@attribute X.1037 numeric
@attribute X.1041 numeric
@attribute X.1058 numeric
@attribute X.1069 numeric
@attribute X.1070 numeric
@attribute X.1079 numeric
@attribute X.1092 numeric
@attribute X.1138 numeric
@attribute X.1146 numeric
@attribute X.1190 numeric
@attribute X.1231 numeric
@attribute X.1275 numeric
@attribute X.1293 numeric
@attribute X.1315 numeric
@attribute X.1337 numeric
@attribute X.1342 numeric
@attribute X.1348 numeric
@attribute X.1367 numeric
@attribute X.1394 numeric
@attribute X.1399 numeric
@attribute X.1413 numeric
@attribute X.1422 numeric
@attribute X.1450 numeric
@attribute X.1542 numeric
@attribute X.1552 numeric
@attribute X.1598 numeric
@attribute X.1605 numeric
@attribute X.1609 numeric
@attribute X.1655 numeric
@attribute X.1692 numeric
@attribute X.1720 numeric
@attribute X.1722 numeric
@attribute X.1742 numeric
@attribute X.1776 numeric
@attribute X.1805 numeric
@attribute X.1829 numeric
@attribute X.1831 numeric
@attribute X.1841 numeric
@attribute X.1849 numeric
@attribute X.1852 numeric
@attribute X.1904 numeric
@attribute X.1907 numeric
@attribute X.1932 numeric
@attribute X.1987 numeric
@attribute X.2006 numeric
@attribute X.2054 numeric
@attribute X.2057 numeric
@attribute X.2080 numeric
@attribute X.2104 numeric
@attribute X.2115 numeric
@attribute X.2126 numeric
@attribute X.2127 numeric
@attribute X.2170 numeric
@attribute X.2171 numeric
@attribute X.2178 numeric
@attribute X.2262 numeric
@attribute class {BL,EWS,NB,RMS}

@data
1.2379,0.2135,1.6896,5.8839,0.3658,0.3525,0.3177,0.8395,0.4261,0.4936,0.263,0.3058,0.2018,4.1392,0.9819,0.8113,0.4424,0.1507,1.0852,1.3063,0.4004,0.2281,0.3586,0.6571,6.6321,0.346,1.9194,3.9261,2.0261,0.4581,8.8139,0.483,2.1449,0.6381,0.7378,1.4747,1.5757,0.8467,0.3897,1.9076,1.2307,0.8381,0.3768,0.7523,0.5132,1.7559,0.3624,0.779,1.2822,1.2414,2.3976,0.6652,0.2164,0.206,0.341,0.2817,0.1033,1.0065,0.5367,0.6897,2.4051,0.4494,0.5744,0.2681,0.1566,0.3644,1.4455,1.6999,0.4896,0.6377,0.698,0.2566,0.326,0.5929,7.532,0.6432,1.4051,0.1695,1.1565,0.1536,0.8954,0.3027,0.2653,0.561,0.5194,1.0779,0.2295,0.2062,0.2521,0.7935,0.2718,0.2423,0.1503,0.1575,0.4345,0.1355,0.5463,0.2736,0.4659,3.8883,EWS
0.6509,0.2605,2.2217,1.2791,0.1993,0.4678,0.2812,0.8651,0.6447,0.2531,0.2761,0.1703,0.1883,4.4562,0.6627,0.6046,0.5701,0.1886,1.1089,1.5561,0.4483,0.2822,0.69,0.4514,7.894,0.4633,1.7216,2.7723,3.3309,0.37,1.2832,0.4041,2.4622,0.5127,0.9668,4.2757,2.8286,1.375,0.6173,1.2569,0.7764,0.4932,0.5379,0.5749,0.3647,1.754,0.4344,8.7839,1.4313,0.9012,3.6395,0.8774,0.1528,0.1493,0.5824,0.3713,0.2149,0.6814,0.0616,0.7224,2.5854,0.5018,0.6674,0.2776,0.1743,0.1918,2.219,2.8078,0.2255,0.8503,0.5307,0.1963,0.3269,0.47,0.9979,0.169,0.2829,0.1697,0.5582,0.1713,0.399,0.2519,0.4589,0.1734,0.5325,1.7256,0.2156,0.1468,0.7418,0.9899,0.9067,0.2629,0.2223,0.1967,0.7659,0.1122,1.2715,0.2431,0.5719,3.5697,EWS
1.0615,0.2801,1.7696,1.2698,0.2709,0.3785,0.3631,3.1361,0.7753,0.3617,0.174,0.174,0.2026,2.8175,0.7329,0.2847,0.5886,0.2158,1.0447,2.7273,0.3352,0.6624,0.8557,0.3486,5.9504,1.1377,2.0927,1.4765,2.0887,1.2668,2.7328,0.7008,1.6588,0.7906,1.1238,2.8095,1.879,1.3425,0.9447,1.1876,0.459,1.0356,1.2511,0.501,0.3946,1.5324,0.4318,3.2034,1.7422,0.7642,1.7961,1.2136,0.2259,0.1392,0.6024,0.5861,0.1608,0.6564,0.1315,0.4629,3.47,0.5489,0.8742,0.306,0.2575,0.2327,1.6971,2.7225,0.1892,0.5126,0.713,0.2383,0.575,0.4166,0.7481,0.1367,0.2542,0.2257,0.8093,0.1404,0.3532,0.2063,0.4329,0.1544,0.4479,0.6017,0.2122,0.2807,0.8054,1.0544,0.6692,0.3579,0.1479,0.1566,0.3013,0.1016,0.8559,0.1973,0.4856,4.6837,EWS
0.9589,0.5825,1.1719,3.5581,0.2,0.3482,0.2013,0.3503,0.687,0.1771,0.296,0.1776,0.1983,3.6628,0.3803,0.2897,0.3229,0.1511,1.2106,2.0389,0.4146,0.284,0.5964,0.1849,6.9383,0.6443,0.8548,2.0869,3.1754,0.5642,0.852,0.3277,0.7114,0.5648,1.0256,3.5703,3.0482,1.077,0.7788,1.5806,1.331,0.4282,0.2812,0.2985,0.8393,0.9728,0.2615,3.5759,2.0956,0.3897,2.4226,0.4015,0.2093,0.1852,0.5505,0.3121,0.3764,0.5861,0.1575,0.2703,2.2896,0.3607,0.6918,0.3544,0.6282,0.6323,1.4046,3.1793,0.2569,0.6812,0.3252,0.4633,0.3106,0.2,2.1079,0.8979,0.4856,0.5796,1.0527,0.6149,0.6376,0.3558,0.5094,0.3345,0.2679,1.223,0.2037,0.3874,0.9191,0.9012,0.4718,0.6384,0.3861,0.4409,0.2586,0.1658,1.3187,0.7815,1.3753,3.3947,EWS
1.7721,0.4923,2.4655,0.291,0.2771,0.2766,0.4181,0.779,0.1269,0.4774,0.5044,0.2118,0.5699,5.6528,1.5362,0.1332,0.2552,0.4655,1.0636,3.2951,0.2509,0.3477,0.3097,0.3335,5.6221,0.8337,3.6237,0.7552,0.9257,1.0605,1.5707,0.281,0.8153,2.3914,0.3718,5.3415,1.5056,0.4104,1.7657,1.5775,0.1457,0.7395,0.2702,0.452,0.3056,1.2216,0.4867,0.7192,0.9208,0.1553,1.6255,0.5366,0.3941,0.3455,0.1737,0.2843,0.2698,0.9354,0.0702,0.1931,4.396,0.2681,0.8865,0.303,0.2557,0.3012,1.8671,0.392,0.2706,0.0918,1.3554,0.5114,0.6653,0.8822,0.082,0.1288,0.1437,0.9095,0.3896,0.1533,0.1399,0.1905,0.8973,0.0912,0.3303,0.4569,0.0649,0.2267,0.1749,0.2225,0.3506,0.1744,0.2826,0.3164,0.2258,0.0835,2.5804,0.1923,1.2807,3.8527,EWS
1.0044,0.2507,1.9952,0.3148,0.6889,0.729,0.4741,0.0955,0.4768,0.1731,0.2412,0.0831,0.6889,2.3689,1.232,0.2961,0.1827,0.4759,1.7561,5.1337,0.8449,0.7807,0.0936,0.129,3.0431,2.0844,2.4702,4.0535,2.91,0.5165,0.2204,0.058,4.772,0.4259,0.2903,4.5227,1.7809,1.7272,2.2796,0.4921,0.0701,0.8248,0.2729,1.3149,0.4899,1.6432,1.255,1.9822,2.5016,0.5371,2.9785,1.1425,0.325,0.2205,0.3453,0.7817,0.3219,0.4072,0.1088,0.2605,2.4249,0.2434,1.1996,0.3306,0.4566,0.3111,0.8387,1.3545,0.1405,0.658,0.3729,0.5494,0.4813,1.1102,0.1381,0.111,0.0715,0.1474,0.1336,0.0922,0.314,0.0889,0.3188,0.0764,0.5735,0.639,0.0926,0.2568,1.0224,0.675,0.2385,0.6599,0.6661,0.8838,1.19,0.1076,0.5741,0.3895,0.1962,0.8973,EWS
1.3846,0.1444,2.1459,0.083,1.5071,0.8319,0.9189,0.1667,0.9266,0.1598,0.2612,0.0614,0.3182,1.3733,2.0393,0.1722,0.1986,0.333,1.2089,4.1871,0.6488,0.8865,0.0768,0.1317,2.1753,2.0976,1.9561,3.2345,2.1884,0.7331,0.1408,0.072,3.2824,0.9327,0.3127,3.9721,1.1712,2.4104,2.1813,0.5829,0.0716,1.2371,1.3228,1.6168,0.5085,2.201,1.1378,1.7321,2.2712,0.3591,5.3408,1.3565,0.9575,0.2878,0.304,1.2197,0.6172,0.4137,0.3636,0.2517,3.2575,0.2885,1.2783,0.4908,0.6345,0.1723,0.7847,2.7525,0.0353,0.3705,0.4451,0.6839,0.5972,0.6868,0.0686,0.0506,0.0585,0.1646,0.1373,0.0886,0.5252,0.1051,0.42,0.0627,0.4165,0.942,0.4596,0.4334,1.2884,0.5785,0.2569,0.6433,0.3437,0.7082,0.7965,0.1608,0.8705,0.8093,0.3525,1.6226,EWS
0.6535,0.7131,2.0373,0.1986,0.747,1.6335,0.3857,0.8533,1.2031,0.2359,0.452,0.1054,0.1459,0.8062,1.1236,0.4964,0.2474,0.1744,1.378,2.6865,1.0553,0.3433,0.6485,0.157,1.6406,1.1238,0.8171,1.5697,2.5565,0.475,2.5128,0.5555,2.0254,0.5845,0.9969,2.68,2.7639,2.4918,0.774,2.4211,0.283,0.5106,0.4767,0.5645,0.7592,1.8219,0.8671,1.4311,1.5251,0.6233,2.9149,1.0319,0.7293,0.2298,0.2946,0.6875,0.3296,0.7295,0.5016,0.1343,2.8248,0.4696,2.6257,0.7253,0.1638,0.3551,0.3125,2.9325,0.2783,0.3294,0.3432,0.3964,0.6972,0.1613,0.1643,0.1463,0.2401,0.2311,0.1404,0.1582,2.1618,0.3762,0.7197,0.1407,0.321,0.45,0.3702,0.422,0.8187,1.1133,0.4843,0.5982,0.5666,0.9425,1.0882,0.3604,1.5902,0.657,1.6455,1.7658,EWS
1.1475,0.5098,3.1854,0.6919,0.3739,0.3809,0.3228,0.2993,0.3236,0.3894,0.3202,0.0834,1.0506,2.9875,0.9023,0.562,0.4568,0.4083,1.3177,3.1575,0.9142,0.4833,1.7092,0.1814,3.4791,1.0876,2.6998,1.3617,2.401,1.3098,0.2234,0.3393,1.3163,1.7972,0.4245,3.8089,2.9703,1.2057,2.0186,1.0713,0.288,0.8845,0.2065,0.4176,0.4867,0.7425,0.411,1.448,3.0954,0.1686,3.516,0.8796,0.5433,0.2098,0.3259,0.477,0.6115,0.8579,0.1164,0.303,3.1863,0.3669,1.0001,0.5713,0.6489,0.3014,0.7835,1.3153,0.1351,0.4432,0.3652,0.7797,0.9013,0.6237,0.2185,0.1542,0.0707,0.5701,0.3148,0.4894,0.2774,0.1878,0.732,0.1112,0.2931,0.1975,0.1281,0.2921,0.882,0.2159,0.6212,0.3595,0.1753,0.4856,0.3335,0.145,1.4256,0.18,0.4691,2.2657,EWS
1.1801,0.4734,4.0646,0.7116,0.361,0.3569,0.2961,0.2718,0.2961,0.3699,0.3059,0.0853,0.9382,3.3754,0.8956,0.5165,0.4392,0.3934,1.2085,3.4301,0.8722,0.4483,1.5139,0.1772,4.3731,0.9767,2.9508,1.2452,2.4545,1.202,0.2067,0.3311,1.2621,1.7136,0.4184,3.9943,3.8566,1.1587,1.9359,1.1029,0.3141,0.8582,0.2086,0.4229,0.4452,0.7351,0.4295,1.3969,3.1612,0.1576,4.0005,0.8799,0.5107,0.2085,0.3012,0.4448,0.5732,0.8074,0.1077,0.2819,3.6194,0.3694,0.9169,0.5461,0.6235,0.2753,0.7517,1.3051,0.1162,0.4087,0.3351,0.7643,0.8561,0.6312,0.2075,0.1463,0.0643,0.5419,0.3039,0.4318,0.2505,0.1628,0.66,0.103,0.2849,0.1859,0.1179,0.2667,0.871,0.1953,0.5707,0.3309,0.1635,0.4747,0.2955,0.1357,1.2773,0.1713,0.4456,1.8725,EWS
1.0372,0.7116,2.847,1.7139,0.5354,0.4485,0.1367,0.1951,0.2562,0.3164,0.2447,0.0711,0.6613,2.0166,1.3086,0.3377,0.1537,0.2717,1.0391,3.3549,0.6415,0.2659,0.2444,0.1338,5.9164,1.0308,1.7619,2.1517,2.721,0.7082,0.4645,0.7088,2.2519,1.7345,0.5383,4.7547,1.2558,1.0395,1.2545,1.0284,0.4712,0.4505,0.1357,0.544,0.4146,1.1407,0.2399,2.2508,1.1585,0.1826,1.6731,1.0755,0.3718,0.2716,0.2918,0.3077,0.3746,0.6962,0.1264,0.1801,2.8791,0.2559,0.9199,0.4455,0.9767,0.1494,0.9301,0.4502,0.4231,0.3954,0.362,0.2898,0.9519,0.46,0.2463,0.112,0.1802,0.4108,0.6133,0.1588,0.3026,0.3104,0.8987,0.0662,0.2206,0.3952,0.1205,0.2283,1.1804,1.0085,0.4906,0.3283,0.2011,0.4998,0.4525,0.2963,1.547,0.5677,0.7584,1.8117,EWS
1.2051,0.2029,5.5093,0.1698,1.5043,0.6113,0.3784,0.6829,1.8919,0.0867,0.1479,0.0532,0.2166,0.5742,1.6487,0.2635,0.117,0.1946,0.8167,4.5467,0.4286,0.363,0.1317,0.1147,4.1922,1.4291,1.5147,1.6268,1.4514,0.2391,0.2051,0.0571,2.1535,0.8606,0.3138,3.6308,3.383,1.8798,0.6757,1.3146,0.1197,0.7486,0.5807,1.1438,0.1724,1.6232,0.7267,2.1393,2.5714,0.2687,2.5961,0.8736,1.1972,0.1229,0.2483,0.5403,0.54,0.4459,0.1357,0.0496,2.3289,0.1821,1.7031,0.4744,0.421,0.3767,0.3464,2.4514,0.0255,0.3814,0.3037,0.4214,0.389,0.4794,0.1345,0.0693,0.0454,0.1136,0.0862,0.0501,2.424,0.0451,0.4473,0.0488,0.4788,0.2254,0.072,0.3696,1.2201,0.9,0.1499,0.3437,0.1881,0.8907,0.2981,0.0857,0.6851,0.8395,1.1659,2.5329,EWS
2.1763,0.2846,5.3745,0.2212,0.51,0.4449,0.32,0.6982,0.1753,0.3303,0.6244,0.2171,1.1182,1.6478,1.6931,0.3755,0.3162,0.3685,1.4748,3.3019,0.7591,0.4285,0.53,0.1934,4.9166,0.9567,2.2886,1.1949,0.6127,0.776,0.1487,0.2578,1.4234,1.9541,0.3218,2.308,4.075,0.679,2.6886,1.5221,0.1159,1.641,0.2955,0.4715,0.3222,1.3457,0.9929,1.1116,3.0588,0.1028,1.6904,0.2951,0.2719,0.6926,0.3176,0.453,0.1963,1.1036,0.076,0.0921,2.3626,0.1664,1.7324,0.7568,0.2642,0.8225,0.9487,0.851,0.1026,0.2858,0.7874,0.7508,0.755,0.7321,0.0615,0.0659,0.0862,0.5581,0.3094,0.3116,1.023,0.1465,0.6134,0.0785,0.3878,0.1031,0.3251,0.3907,0.5507,0.1106,0.2258,0.2558,0.3826,0.3257,0.2222,0.0968,2.198,0.1161,1.2418,1.5404,EWS
