@relation pulm-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S22222

@attribute X20 numeric
@attribute X246 numeric
@attribute X339 numeric
@attribute X579 numeric
@attribute X1027 numeric
@attribute X1295 numeric
@attribute X1316 numeric
@attribute X1918 numeric
@attribute X2340 numeric
@attribute X2485 numeric
@attribute X2487 numeric
@attribute X2769 numeric
@attribute X2951 numeric
@attribute X3197 numeric
@attribute X3517 numeric
@attribute X3932 numeric
@attribute X4010 numeric
@attribute X4025 numeric
@attribute X4270 numeric
@attribute X4293 numeric
@attribute X4513 numeric
@attribute X4614 numeric
@attribute X5354 numeric
@attribute X5387 numeric
@attribute X5397 numeric
@attribute X5477 numeric
@attribute X5899 numeric
@attribute X6151 numeric
@attribute X6176 numeric
@attribute X6551 numeric
@attribute X6752 numeric
@attribute X7827 numeric
@attribute X7872 numeric
@attribute X8129 numeric
@attribute X8433 numeric
@attribute X8620 numeric
@attribute X8885 numeric
@attribute X9313 numeric
@attribute X9698 numeric
@attribute X10150 numeric
@attribute X11455 numeric
@attribute X12255 numeric
@attribute X12518 numeric
@attribute X12754 numeric
@attribute X13047 numeric
@attribute X13123 numeric
@attribute X13639 numeric
@attribute X14505 numeric
@attribute X14707 numeric
@attribute X14853 numeric
@attribute X14856 numeric
@attribute X14867 numeric
@attribute X14958 numeric
@attribute X15148 numeric
@attribute X15173 numeric
@attribute X15190 numeric
@attribute X15235 numeric
@attribute X15258 numeric
@attribute X15359 numeric
@attribute X15853 numeric
@attribute X16102 numeric
@attribute X16104 numeric
@attribute X16432 numeric
@attribute X16439 numeric
@attribute X16451 numeric
@attribute X16668 numeric
@attribute X18489 numeric
@attribute X18801 numeric
@attribute X18893 numeric
@attribute X19030 numeric
@attribute X19523 numeric
@attribute X19702 numeric
@attribute X19727 numeric
@attribute X19931 numeric
@attribute X20033 numeric
@attribute X20973 numeric
@attribute X21290 numeric
@attribute X21863 numeric
@attribute X22074 numeric
@attribute X23092 numeric
@attribute X23624 numeric
@attribute X25728 numeric
@attribute X27427 numeric
@attribute X27485 numeric
@attribute X27519 numeric
@attribute X27692 numeric
@attribute X27774 numeric
@attribute X27882 numeric
@attribute X28100 numeric
@attribute X28493 numeric
@attribute X28622 numeric
@attribute X28674 numeric
@attribute X28781 numeric
@attribute X29262 numeric
@attribute X31357 numeric
@attribute X31524 numeric
@attribute X31811 numeric
@attribute X32023 numeric
@attribute X32053 numeric
@attribute X33045 numeric
@attribute pulm.columns.disease.state {'PF + intermediate PH','PF + no PH','PF + severe PH','PH validation set'}

@data
6.15069,3.86134,8.91792,8.43842,5.75744,6.01288,10.8175,7.11268,8.50664,5.00878,5.69552,6.6991,8.89303,6.98477,2.73149,8.91449,5.10109,7.20488,2.77632,2.91181,5.96567,3.96483,7.78274,7.10359,7.39422,3.31605,8.31156,3.2581,2.29534,8.96917,8.80517,4.47039,2.62059,9.87314,8.4527,2.8726,8.29168,6.7362,9.92132,7.48524,7.34544,9.08075,9.36008,7.55661,4.27945,7.88736,8.74457,9.34685,6.27332,5.86286,8.34595,1.42743,1.89793,6.42065,7.91422,7.39407,5.4498,7.22762,5.95322,2.23257,2.48679,4.35299,5.84093,11.605,6.70677,3.08223,5.24074,4.96136,6.44144,4.54126,7.95905,8.48545,5.94772,7.02858,9.3065,6.37954,3.02665,8.46961,7.34979,7.25052,6.3734,8.06079,8.29165,7.92129,3.98762,7.18792,2.39707,7.28789,3.18104,3.65457,5.14243,7.17944,5.44794,?,?,?,?,?,?,?,'PF + severe PH'
6.10556,4.23161,8.78475,8.71888,6.15844,6.43341,10.6724,7.06897,8.29984,5.39088,6.01873,6.84766,8.93203,7.16834,2.47282,8.54787,5.27208,7.21087,2.71548,3.34802,6.11521,4.25513,7.86446,7.27014,7.70474,3.56348,8.29614,3.60183,1.96887,9.4574,8.41994,4.68732,2.78004,9.86332,8.47553,2.98287,8.24711,6.66945,9.70526,7.50629,7.42471,8.98618,9.31236,7.36878,4.79881,7.83182,8.6749,9.64686,5.83913,6.60064,8.23955,1.77625,1.54631,6.84394,8.44614,7.18469,6.09634,7.45403,6.2689,2.1143,4.5581,4.97238,6.2244,10.7742,6.64904,2.95366,5.21119,5.39184,5.80361,4.66757,7.0919,8.60461,6.39927,7.05245,9.02612,5.96884,3.03113,8.31983,7.30833,7.03353,6.69211,7.78973,8.77352,7.74297,4.20502,7.17256,2.31128,7.01546,3.31101,4.12854,5.77628,6.83823,5.82189,?,?,?,?,?,?,?,'PF + severe PH'
5.95412,3.855,8.83928,8.93791,6.05202,6.44465,10.6308,7.14983,8.17099,5.46976,6.18598,6.71858,9.00205,7.05574,2.43796,8.72517,5.23895,7.42074,2.55209,3.02055,6.57424,4.49315,7.7929,7.52556,7.7921,3.26356,8.26325,3.33037,2.18511,9.36122,8.49432,4.09761,3.14478,9.76907,8.35418,3.01959,8.43742,6.85164,9.70235,7.50629,7.16461,8.98196,9.39948,7.49551,4.50635,7.7723,8.5386,9.78769,5.48834,6.32301,8.42937,1.92874,1.89615,6.86156,8.35052,7.03627,6.22393,7.4383,5.92421,2.17894,3.29377,4.51082,6.18523,10.1439,6.25245,3.08502,5.41161,5.49693,6.74315,4.5978,6.77006,8.39612,6.18447,7.76634,8.72584,5.69079,3.00445,8.17109,7.38336,6.68371,7.38998,7.57718,8.44107,7.69175,4.49786,7.08572,2.31234,6.89678,2.70105,3.66766,5.55743,6.81232,5.80588,?,?,?,?,?,?,?,'PF + severe PH'
5.93284,3.45698,8.69682,8.63802,6.05352,6.34505,10.8801,7.24523,8.39483,4.88178,5.87279,6.68644,8.96519,7.05986,2.80943,9.1391,5.13313,7.19539,2.62658,2.87045,6.28268,4.23207,7.82724,7.26288,7.52223,3.43251,8.18249,3.11837,1.89861,9.00245,8.397,4.23434,2.87148,9.78948,9.25132,3.007,8.5211,6.93928,9.59859,7.41099,7.59337,9.05354,9.07947,7.47206,4.40172,7.93248,8.37302,9.72916,7.41229,5.91386,8.30912,1.63098,1.47309,6.87101,8.30717,7.23851,5.87936,7.59277,5.94028,1.94217,3.41093,4.65109,6.09224,11.1419,6.75823,2.71495,5.54228,5.33795,5.94811,4.78452,9.01786,8.4962,6.28437,7.15206,9.09225,5.80578,2.73021,8.40454,7.50345,7.42871,6.25473,7.5146,8.28632,7.57611,4.07104,7.06375,2.22463,6.88643,2.73504,3.79669,4.90547,6.93159,5.6733,?,?,?,?,?,?,?,'PF + severe PH'
5.97801,3.73378,9.06471,8.507,5.93552,6.09908,10.4448,6.99714,7.74687,4.95176,5.87279,6.52655,8.81729,7.02982,2.21286,8.62403,4.86968,6.95877,2.74893,3.13264,6.08753,3.94021,7.78639,7.44894,7.54866,3.27996,8.33729,3.40351,2.0879,8.73534,8.89103,4.96966,2.81431,9.94031,8.69029,3.62314,8.00246,6.687,10.0976,7.1669,7.39192,9.16673,9.21867,7.50638,4.73552,7.77113,9.09477,9.77143,7.83528,6.21073,8.23133,2.00302,1.63345,6.92535,7.69595,7.22218,5.77068,7.39267,5.89225,2.03243,3.75582,4.0658,6.02145,11.0231,6.33954,2.71257,5.73748,5.5545,5.81714,4.06392,8.54757,8.40265,6.14651,7.4165,8.78836,6.47727,3.68561,8.13038,7.65909,7.11815,7.08365,7.55596,9.03478,8.04703,4.4929,7.0222,3.04621,6.71173,3.03928,3.22815,5.12668,6.84311,5.78609,?,?,?,?,?,?,?,'PF + severe PH'
6.04268,3.90173,8.91737,8.43012,5.99542,5.70162,10.8768,7.06286,8.27806,4.93208,5.60436,6.56768,8.76416,6.88675,2.71932,8.82971,5.1716,7.1309,2.93957,2.95719,6.19559,3.93584,7.63545,7.11467,7.46604,3.39345,8.30902,3.49011,2.81685,8.55146,8.60214,4.91437,3.15662,9.98779,8.62736,3.25659,8.12484,6.60751,10.0863,7.27939,7.53859,9.05865,9.07278,7.49892,4.50635,7.81038,9.00723,9.71968,8.9973,6.09341,8.6501,1.89818,1.50625,7.0034,8.19131,7.26978,5.65533,7.29104,5.73399,1.95288,2.91232,4.53695,6.0313,13.3569,6.46671,2.70913,5.67857,4.96441,5.60076,3.92187,9.22428,8.35278,6.14229,7.23034,9.33097,6.32401,2.91388,8.24823,7.62414,7.75258,6.62201,7.98316,8.37896,7.6743,4.15,7.16043,2.29667,6.88893,2.83669,3.35779,5.06681,6.71572,5.41535,?,?,?,?,?,?,?,'PF + severe PH'
6.24328,3.17682,8.75599,8.83183,6.25775,6.63118,10.8443,7.1166,7.42836,5.23285,6.4452,6.99171,9.2848,7.10414,3.524,9.46128,5.29606,7.34307,2.49773,3.27908,6.51093,4.56118,7.94521,7.64214,7.78539,3.26124,8.49436,3.65651,2.14888,9.1094,8.51264,4.01588,2.89018,9.54187,9.42198,2.63234,8.89137,6.79737,9.5671,8.01081,7.23506,9.18451,9.18378,7.68375,4.65408,8.00436,8.50169,9.95249,7.28969,6.40566,8.32487,1.8829,2.44118,7.03981,8.22894,7.4326,6.25013,7.82825,6.19839,2.34558,3.9179,4.86309,6.50154,10.882,6.49703,2.8479,5.56848,5.37052,5.98634,4.60498,8.2171,8.31126,6.51215,7.38635,8.77616,5.71609,3.06266,8.41638,7.62688,6.66702,6.88216,7.15501,8.26078,7.66522,4.66789,7.18486,2.72888,6.63652,3.51656,3.65593,5.05211,6.91332,5.97659,?,?,?,?,?,?,?,'PF + severe PH'
6.07434,3.4537,8.83942,8.48883,5.89642,6.34516,10.7139,6.99598,8.31643,4.86744,5.8186,6.8697,8.8996,7.09589,2.89095,8.54433,5.11429,7.01807,2.81577,3.38862,6.21673,4.56917,7.78342,7.24654,7.64978,3.27902,8.10792,3.4822,2.08205,8.43982,8.67943,4.68265,3.07262,9.92885,8.58015,2.75684,8.57286,6.51718,10.0502,7.69032,7.39558,8.90353,9.1482,7.47171,4.68718,7.82112,8.21504,9.48833,8.44816,5.91276,8.49035,1.75855,1.64577,6.85788,8.40685,7.37659,5.66456,7.56516,5.97322,1.90502,3.8376,4.88174,6.07503,13.1133,6.31604,3.35811,5.69861,5.42308,5.7823,3.91458,9.27907,8.18206,5.9516,7.51893,9.1296,6.14422,3.02063,8.18259,7.24907,7.5366,6.4083,7.75774,8.48208,7.9061,4.15059,7.12365,2.40274,6.91968,2.47047,4.10828,5.79256,6.96921,5.4715,?,?,?,?,?,?,?,'PF + severe PH'
6.04909,3.42676,8.58406,7.96936,6.13509,6.68505,11.0376,7.21125,8.84673,5.3361,6.12205,7.12167,8.90722,7.05229,3.11533,8.48548,5.39759,7.26674,3.06658,3.11995,6.25758,4.23785,7.92107,7.36558,7.81949,3.03936,7.92534,3.7599,1.82723,8.01654,8.5516,4.81371,3.10812,9.82175,8.47447,3.16693,8.57897,6.86901,10.0342,8.1516,7.96502,8.54825,9.15621,7.55708,4.74189,8.0604,8.1376,9.44284,8.89892,6.15049,7.97791,1.54651,1.6137,7.25836,7.44187,7.66382,6.06988,7.65444,6.21606,1.96265,1.60944,4.84976,6.29452,13.313,6.69867,3.05175,6.00674,5.52052,6.01131,3.67387,9.84414,8.73052,6.27337,6.88875,9.38274,5.99,2.42997,8.11841,6.92383,7.69497,6.12721,7.11673,8.36948,7.64231,4.65269,7.2011,2.40594,7.13188,2.47218,3.88253,5.14906,7.15754,5.94648,?,?,?,?,?,?,?,'PF + intermediate PH'
6.10786,3.57412,8.83462,8.74045,5.74021,6.12713,10.953,7.27293,8.15277,5.05234,5.9177,6.90114,8.82244,6.92145,2.99305,8.56166,5.25294,7.0451,2.65246,3.30857,5.8841,4.71747,7.79116,7.11249,7.35082,3.63935,8.35411,3.66983,2.0021,9.26149,8.52099,4.67978,3.07309,10.0638,8.45141,3.28435,8.34982,6.58474,10.0272,7.44259,7.68134,9.03365,9.30428,7.42068,4.26486,8.10334,8.29543,9.45623,8.84913,6.0906,8.56197,1.83606,2.43509,6.69847,8.24013,7.20022,5.74785,7.56041,5.94374,1.88208,5.03118,4.49139,5.76967,13.5634,6.73782,3.22184,5.9553,5.04026,6.5233,5.01562,9.16558,8.64379,6.36642,7.29716,9.45542,6.21223,2.63874,8.26321,7.57332,8.09625,7.07327,7.70786,8.37429,7.88902,4.34961,7.20012,2.37329,6.91716,2.72875,4.19707,5.32662,7.01895,5.55873,?,?,?,?,?,?,?,'PF + intermediate PH'
5.7512,3.38783,8.85512,8.67378,5.93659,6.56079,10.8027,7.19141,8.05372,5.16303,6.344,7.01024,8.86564,6.99136,2.62992,8.53785,5.09267,7.07772,3.07087,3.01946,6.37316,4.17398,7.98133,7.5716,7.77522,3.68367,8.5109,3.64338,1.85606,9.6667,8.13013,4.99281,3.41544,9.88218,7.90241,2.81386,8.59896,7.15562,9.91487,7.81382,7.33513,8.99805,9.71514,7.62524,4.38523,8.35974,8.81699,9.83366,5.50154,6.1855,8.42868,1.90405,1.69348,6.61524,8.81163,7.17544,6.22916,7.63449,6.32429,2.11048,4.21683,4.60803,6.16927,7.53857,6.69426,3.12278,5.88794,5.46136,5.95293,4.43992,6.28071,8.68098,5.83344,6.90939,8.31629,5.99131,2.66548,8.18992,6.84826,7.00964,7.38709,8.06156,8.67192,7.7602,4.0935,7.22913,2.19162,7.0085,2.53307,4.04857,5.64985,6.7858,5.99706,?,?,?,?,?,?,?,'PF + intermediate PH'
5.80332,3.63286,8.71549,8.74531,5.93265,6.14093,11.3251,7.24478,8.48296,4.9223,6.10239,6.8412,8.90642,7.16022,2.84772,8.81466,5.39649,7.13614,2.74046,3.15343,6.25378,3.94588,7.82278,7.24325,7.43763,3.37316,8.61153,3.47264,2.0021,8.05572,8.58495,4.66648,2.76451,9.88987,9.00501,3.29757,8.74766,6.43578,10.1662,7.51736,7.72456,8.98146,9.17463,7.54983,4.76788,7.87987,9.17989,9.49927,8.5681,6.31293,8.33648,1.87195,1.88001,7.02036,8.12899,7.58309,6.15741,7.31687,5.97329,2.01803,3.11201,4.59296,5.8655,13.3053,6.62015,2.7912,5.65888,5.40871,6.3674,5.01097,9.45046,8.82365,6.13233,7.32696,9.08382,6.36845,2.8375,8.13536,7.10226,7.82934,7.22616,6.85353,8.8257,7.72945,4.38967,6.75578,2.77422,7.04453,2.59258,3.73545,5.29487,7.09731,5.81145,?,?,?,?,?,?,?,'PF + intermediate PH'
5.95637,3.42254,8.79227,8.37414,6.13249,6.11603,11.127,7.30281,8.80681,5.17366,6.12575,6.88472,8.79004,7.3233,2.98497,8.61742,5.24651,7.21743,2.97997,2.77013,6.45827,4.46097,8.03708,7.0163,7.37327,3.44465,8.41313,3.6624,1.80613,9.31895,8.39212,4.58637,3.37007,9.83717,8.41093,3.35708,8.6537,6.41766,9.98612,7.78543,7.58669,8.6964,9.48652,7.56001,4.51475,7.77332,8.53519,9.85715,5.92575,6.38275,8.33621,1.66375,2.05692,7.45059,9.15886,7.19073,5.99229,7.37584,6.27237,2.01305,3.57837,4.85127,5.87163,11.323,6.59795,2.7309,5.2651,5.17875,5.59046,4.06136,8.67759,8.97689,6.03241,7.68547,8.95942,6.31617,3.22156,8.19195,6.8852,7.15294,6.64035,7.09996,8.38493,7.58042,4.49316,7.10672,2.22616,6.64511,2.5041,3.97783,5.06108,7.15819,6.07077,?,?,?,?,?,?,?,'PF + intermediate PH'
6.04037,4.12777,8.85618,8.21505,6.13509,6.63937,11.1224,7.02629,8.94287,5.33057,6.21249,6.76739,9.14752,6.95563,3.41488,7.82663,5.66807,7.06432,2.91563,3.24017,6.48106,3.68987,8.05295,7.4194,7.48354,3.5318,8.08471,3.24178,3.02991,9.00669,8.60304,4.50644,3.24521,9.64306,8.60897,2.91563,8.68072,6.84717,9.66009,7.97338,7.70265,8.79197,9.90996,7.46053,4.95449,8.03887,8.16708,9.93608,4.97846,6.41947,8.56556,1.93269,2.05513,7.36931,9.38491,7.12969,6.23245,7.55797,6.16888,1.84146,4.86392,5.24621,6.19815,7.48565,6.68843,3.11685,5.7733,5.54552,5.66146,4.7185,6.14876,8.9942,6.13269,6.93143,8.79332,6.2547,3.01606,8.04332,6.90037,7.03403,6.86698,7.63591,8.77803,7.94317,4.58672,7.13799,2.52189,6.65354,2.61404,3.91072,5.49671,7.15997,6.14789,?,?,?,?,?,?,?,'PF + intermediate PH'
